YSTZ,YSHZ,SJLTZ,SJLHZ,第四季度营收变化,第四季度利润变化,市盈率,市净率,股价变动,市净率百分位,市盈率百分位,净现比,WEIGHTAVG_ROE,XSMLL,label
2.321241042,23.1642,0.95,-22.1916,0.048277935,2.08204996,33.1954023,5.560785467,-0.432016212,0,0,0.946504166,18.18,26.88962757,0
1.208124075,13.3756,14.25,11.9673,0.182637809,0.574103367,19.81707317,2.880173517,-0.479516198,0.518723994,0.016643551,1.037661451,15.48,26.0430219,1
8.913751051,5.0777,12.13,-36.2798,0.252628672,0.327648821,45.00576369,7.952100708,0.502136703,0.516129032,0.626728111,1.863376821,19.26,35.01259788,1
5.657527317,-2.5755,29.19,-26.6589,0.045381888,0.091646309,23.18368205,3.103253733,-0.545495282,0,0,1.702546884,21.98,29.97249529,0
-5.093589663,4.5878,-6.93,-9.4685,0.023567837,0.075664745,31.15646259,7.048175272,0.272760957,0.257046223,0.480270575,1.529216947,23.69,41.2424562,0
56.44992562,2.7039,275.24,-8.8681,0.791222609,4.460398339,42.24620061,16.86310512,1.098822159,0.860294118,0.036764706,1.007536768,50.06,46.68531721,0
19.75039188,12.0627,22.09,-11.6112,0.168113697,0.168799955,36.52597403,5.359364453,-0.312663288,0.222222222,0.044444444,2.299600883,15.87,32.06118071,0
32.36862574,15.6902,56.31,37.4344,0.362622888,0.687582187,125.4556962,18.23142626,0.532343827,0,0,1.705951907,15.32,40.49914899,0
5.136175309,70.851,23.57,267.599,0.082023691,0.20135155,35.53571429,7.425266181,-0.334315639,0,0,1.569073892,22.15,28.02183339,1
45.25232732,1.7947,17.01,54.665,0.359414654,-0.349076118,10.44078947,1.827234631,-0.268179722,0,0,1.233244217,18.57,33.29015865,0
-3.787456196,5.1681,29.2,32.0192,-0.171667559,0.103139832,55.37254902,7.701433861,-0.048792224,0.27124183,0.050653595,1.259903042,17.05,32.1678836,0
7.370848588,7.9454,12.01,-18.6136,-0.006913543,-0.190017216,13.38842975,1.944486714,0.199619169,0.040467626,0.007194245,1.257060477,15.11,21.71681776,0
22.66626159,55.9421,86.03,165.4955,0.042820431,0.357506439,25.49324324,4.662685535,-0.18063929,0,0,1.468436352,20.09,32.33881102,0
49.10437085,15.2407,49.8,-15.0939,0.510008496,0.486665124,54.76190476,14.02959473,3.017801439,0,0,1.602654312,28.9,25.7396256,0
144.0606243,561.7545,230.8,3329.2078,4.071796725,4.181098003,93.88888889,14.15211827,2.033415434,0,0,1.4704695,15.98,63.01181635,0
51.7876457,12.7116,50.46,-31.0645,0.892649253,0.702031626,73.85175202,10.99135387,1.00859047,0,0,0.977003225,15.91,80.73182243,0
31.94310406,5.4134,32.44,-28.8122,0.417858122,0.273950266,71.32653061,12.41807648,0.646184808,0,0,1.292484694,19.76,64.30393379,0
43.57528613,35.8079,130.54,43.9622,-0.011566696,0.071911874,107.2148541,11.13476538,1.368156264,0,0,0.959120373,21.51,51.80425441,0
502.3935488,21.0001,878.52,-13.2728,5.508498056,5.99664792,10.63805436,5.237598747,0.812121648,0,0,1.142004603,60.06,77.59015668,0
23.19888273,22.6948,71.31,-32.7511,0.388047943,0.766393882,37.76785714,4.424187258,-0.098766118,0,0,0.942434731,15.04,41.51177752,0
-13.22689196,21.4525,-10.56188182,35.7262,0.099370889,0.370080924,0,0,-1,0,0,1.291933442,18.31,62.0483231,0
98.41788303,23.1346,244.7,-40.3645,1.637487885,1.266754806,23.01273885,5.102308245,0.686328985,0.957055215,0,0.992557466,24.17,46.74245639,1
27.91240666,17.9426,41.29,-0.2415,0.284139175,0.557865268,58.35051546,8.784686241,-0.126765668,0.823361823,0.444444444,1.727084439,15.51,37.98113846,1
11.28903569,34.8966,25.69,58.0912,0.350276663,0.936652528,25.62626263,4.847626179,-0.025676195,0.660660661,0.192192192,1.075508905,20.36,74.38827659,0
-5.145105863,0.6103,11.6,-1.2036,0.013861435,0.452645708,42.15453899,5.816395676,0.665522085,0.571669477,0.077571669,1.095834664,17.89,28.38552243,0
-0.32043928,-15.5075,-19.53,-37.9559,-0.004418469,-0.222588957,63.36007405,12.09245539,0.012716641,0.863075196,0.799102132,0.94791924,19.1,51.81338957,1
7.988249048,603.1964,25.89,1082.0817,0.11679055,0.708682827,3.723684211,0.672915769,-0.0497558,0.023593466,0,1.140224817,18.11,20.39012844,0
22.55970391,-0.6134,45.3,-19.3533,0.171562487,0.009896396,19.75100402,4.294220846,-0.690681634,0,0,0.912317626,23.9,57.29760062,0
4.989101493,-25.0872,4.57,-33.3067,0.062081131,-0.01424073,72,10.1955716,0.034629886,0.868055556,0.726128472,1.097450108,15.1,49.67301857,0
68.4571624,6.5283,96.3,25.3681,0.444436719,0.755981366,22.12686567,5.24771057,-0.011290015,0.020408163,0,1.016781455,26.62,59.08916465,0
47.97859432,1.4024,37.49,-53.984,0.636909453,1.850008796,56.75510204,10.70803747,1.57164474,0.968992248,0.847780127,1.647269449,18.45,40.30335165,1
17.61640063,-3.6064,60.02,-32.9421,0.19617384,0.541815691,41.15555556,9.272090813,2.290228802,0.894472362,0.363065327,1.428079483,24.85,36.76246325,1
-6.989558316,69.1162,126.8028809,8.9022,3.670230227,-1.038270814,15.23809524,4.095899736,0.080733355,0.656599553,0.149888143,1.457143585,22.92,77.92507945,1
12.70158398,-31.6241,16.44,-101.472,0.048350434,-1.054650708,5.396499568,0.992318206,-0.320347857,0.115671642,0,1.584830472,19.76,35.36427013,0
69.01686786,-9.2876,434.9,-58.2204,0.357950364,2.37911161,7.757238119,3.109039654,-0.13830286,0.123832924,0,1.316749552,49.03,46.72219762,0
8.196590478,10.2935,32.57,33.2271,0.401343934,6.138331174,94.12662575,25.90730973,2.668317095,0.991546915,0.985629755,1.335884713,29.37,40.64166646,1
86.60523031,-27.1858,158.93,-48.4978,-0.055147686,-0.26939127,219.7526502,19.33049506,0.570790848,0,0,0.999999753,21.37,61.2273904,1
118.1057688,-10.8028,249.6,-28.8734,0.156037818,-2.196602189,23.53333333,3.422339407,-0.254625285,0.607515658,0,1.52098166,16.01,33.8734231,1
0.556768101,9.4873,24.6,38.6879,0.396607169,0.642094125,17.45736434,3.120277026,0.079972596,0,0,1.150239211,18.22,31.9955426,1
-8.650299723,-1.1294,36.34,-48.4012,-0.001352781,3.801217211,12.98076923,2.080029245,0.201780415,0.367039587,0.092082616,1.510894939,16.23,38.83694819,0
9.472844941,9.8655,64.07,76.2696,0.140715854,0.850994322,50.66666667,9.320698239,0.200410256,0.555347092,0.292682927,1.220060186,19.77,45.94382229,0
50.98479882,-15.9849,64.03,-20.2604,0.291388603,0.456031883,130.6087423,25.48516806,-0.150167177,0.732026144,0.647058824,1.111623225,22.73,48.73461657,1
2.020547798,27.4915,14.42,84.2599,0.165587239,0.318296843,102.567041,16.80811808,1.59913257,1,0.571187869,1.699644342,17.36,75.86596498,1
27.18920397,-25.8947,3.04,-148.1492,-0.028796913,-10.46150297,26.375,3.77776726,-0.56419537,0.421451104,0.270662461,2.379260173,15.24,60.32150348,1
-5.590141826,9.978,-50.12,-50.4443,-0.106660972,-0.830586114,15.88460836,3.41162058,0.156963735,0.395056375,0.00650477,1.583378699,20.66,20.30004376,1
3.118943469,-23.1569,4.44,-120.5484,-0.137948481,-2.512623517,32.04812149,5.940456433,-0.158788656,0.366075292,0.234963219,1.141896145,21.12,66.98739082,1
-3.435112537,241.5757,196.19,-153.7284,1.336103456,0.647002499,35.78571429,6.972946462,0.263071358,0.984959175,0.183498066,3.896629825,20.94,12.57426247,0
-65.70026673,73.9476,148.61,1173.5883,-0.524487335,-1.541382126,56.8,21.1781993,0.225395521,0.959921799,0.115835777,0.952206771,55.73,35.69503106,0
11.4198698,5.4185,78.1,5.8178,0.169293599,0.318905269,10.66875,1.64873843,-0.065778843,0.171154724,0,1.148686287,15.9,8.966411944,0
48.31307597,48.5209,118.96,1.3029,0.267630531,1.244418455,62.2238806,11.62064991,7.399194129,0.969603297,0.788768676,1.58173932,20.36,23.06831459,0
37.25127811,15.4131,26.39,-5.8944,0.328211787,0.163711244,55.91463415,7.402604713,0.991746308,0.751071123,0.62596401,1.515399809,15.2,16.34998932,0
7.654188768,-26.3915,86.47,243.5666,-0.022246688,4.656248321,43,6.220351221,0.175581593,0.605263158,0.176315789,1.783767178,15.69,4.428324972,1
98.88054215,-0.0679,224.13,-5.6489,1.136131936,1.50885743,239.9913043,46.86177008,0.174405977,0,0,0.938966959,32.1,81.21948027,0
2.818554142,-5.2858,5.53,-30.9058,0.275657111,2.625075395,5.875763747,1.090101652,0.323130608,0.304920914,0,3.297965118,16.31,32.63100306,0
28.74767857,4.5695,63.71,-17.5175,0.285571466,0.572026236,15.98113208,2.473760946,0.039658649,0.270703473,0.102404274,1.996944851,16.43,27.10355316,0
15.2105592,6.6506,26.56,43.7797,0.305382862,0.370696022,50,7.275185185,1.990579128,0,0,1.121204648,15.06,28.27690139,1
-55.59371842,-7.5119,110.47,-98.3411,-7.840005341,-1.000258646,12.57894737,3.348109555,0.314218382,0.616616183,0.03894418,1.255471417,31.62,25.54393228,0
30.01836152,8.4752,231.17,-32.2178,0.29803979,3.590478605,23.70175439,4.934068351,1.357962101,0.949591281,0.290190736,2.274966218,26.34,19.71059784,1
20.02160306,64.0303,14.07,30.886,0.337274691,0.43540688,27.24390244,6.001228844,0.102458053,0.986655546,0.954962469,2.12935568,23.83,32.05183615,0
5.125751602,12.0192,18.16,26.4294,0.095635976,0.339572829,24.48809524,7.800184469,0.815381383,0.688914027,0.30260181,1.167978787,34.35,52.7646681,0
6.808981537,24.3944,23.77,80.1565,0.306100125,1.125030736,31.69387755,6.218231759,1.629490577,0.973062578,0.50227932,1.853667177,21.9,24.83630423,0
29.65101659,27.9081,20.04,34.441,0.462071759,1.049277475,33.97172309,6.045455525,1.716277356,0.747474747,0.599326599,1.637052267,19.17,38.07049157,0
14.66500951,65.0304,15.9,101.3522,0.40996426,1.481552844,99.49960495,19.27263048,0.191010899,0.991953182,0.365764448,1.042049047,21.16,48.82001474,1
49.9264119,92.6025,-1.6,18.9095,2.081531331,3.636164349,9.439747282,1.376800153,0.047011483,0.119504908,0.1446863,1.376026892,16.71,38.12051791,1
8.544475216,-55.2763,20.69,-70.097,0.168078047,0.759453969,32.82788671,5.998150409,0.20040364,0.45561139,0.621440536,1.742096278,19.72,39.32839428,1
46.96092482,9.7801,73.08,-14.8322,0.35559242,-0.018300569,16.59756098,3.040871011,-0.145969043,0.336842105,0,1.378110399,19.07,86.0920249,1
23.66164394,6.7532,35.56,-4.033,0.247872392,0.318844592,14.66037736,2.171734705,-0.241775093,0.00309119,0,2.04014692,15.39,70.19736515,0
7.140528041,477.583,3.26,186.6313,-0.733960596,-0.97237878,63.47533632,117.0466231,1.790340749,1,0.549538203,3.418773356,45.55,50.60726869,1
