YSTZ	YSHZ	SJLTZ	SJLHZ	第四季度营收变化	第四季度利润变化	市盈率	市净率	股价变动	市净率百分位	市盈率百分位	净现比	WEIGHTAVG_ROE	XSMLL	label
27.88765671	2.9697	30.55	14.4339	0.342858771	1.007462554	28.54583333	3.67785468	0.267976909	0.838445808	0.194274029	0.95352044	13.53	25.31061437	1
45.83863875	-12.7925	316.48	34.8101	0.001962211	-1.484811122	32.77163419	3.768066923	-0.169008711	0	0	1.656615041	11.48	25.69361091	0
10.2265292	-14.6442	16.01	-11.1718	-0.086595145	-0.091366548	31.53333333	6.220888445	-0.053868364	0.177453027	0.006263048	1.226178747	23.86	26.47115094	0
40.19007882	3.7788	11.83	-61.1742	0.367586574	-0.256727547	34.45544554	3.104459626	-0.412710148	0.004132231	0.006198347	0.264556216	9.43	31.44674381	0
27.85935677	-1.3451	30.89	15.6934	0.354399698	0.454784898	28.58571429	4.709903668	0.741153559	0.981132075	0.962264151	1.01289144	17.91	34.29013801	0
27.38902664	46.9864	77.36	125.1462	0.396063464	0.337423337	97.65957447	10.88097213	1.680142919	0.991525424	0.991525424	0.84980035	11.73	23.38635179	1
-7.888580348	-2.9237	14.27	-27.4524	-0.136519285	0.231501864	22.83783784	3.026201617	-0.024437175	0.012903226	0.002150538	1.819713389	13.81	63.20665917	0
18.93	-4.534	32.75	-36.0148	0.110692017	0.222361672	13.63888889	1.208980469	-0.048712981	0.004504505	0	-2.32270322	9.28	0	1
29.53757886	-3.1999	14.47	-29.7575	0.1337635	-0.105605822	28.13157895	2.816564112	-0.346843177	0	0	0.318998629	10.2	38.44000829	0
-12.5616241	4.6064	22.03	170.6112	0.021366793	2.242210316	23.578125	3.884418186	0.168818235	0.448837209	0	1.553404195	18.26	13.83233796	1
74.57053686	-5.9073	56.19	-11.8717	0.999494127	1.360149492	34.09803922	3.855023889	0.133743131	0.548387097	0	2.58656379	11.48	64.32925665	0
33.65402582	15.84	33.94	3.421	0.444696514	0.961269313	30.77777778	3.940506261	-0.363903115	0	0	0.773424207	13.61	33.06301897	0
5.708683764	236.0093	-8.98	820.531	0.122396407	-0.104687634	43.67438999	3.290448506	-0.309210526	0	0.016447368	0.149935336	7.79	29.44546855	0
1.65366952	8.918	-7.98	-3.017	0.166038388	0.026401519	30.46511628	3.848474483	-0.11924699	0	0	2.254585428	13.31	30.14557385	0
12.1613007	68.4844	-2.84	149.0013	0.335043268	0.196486038	26.46341463	3.489979577	-0.145005824	0.276450512	0.440273038	1.823361609	13.86	20.3338485	0
76.16	13.4445	51.35	-29.0096	0.612796594	0.396436083	22.22916667	1.831925262	-0.110162424	0.007380074	0	-3.199450403	8.58	0	0
9.906298232	-19.9492	13.41	-80.8771	-0.111033785	-0.339274158	16.93150685	2.782591579	-0.02167276	0	0	0.80446453	17.66	30.79991248	0
18.91959387	-0.4636	11.18	-21.0099	0.439052279	0.317084339	54.65625	5.838175338	0.480590156	0.019230769	0.711538462	2.633509891	11.97	24.48561017	1
10.03601496	41.3601	-36.66	19.7987	0.270277067	-0.541655582	50.18181818	3.30853601	0.017240673	0	0.679802956	1.710257756	8.5	38.42727529	1
58.54815206	42.5909	27.24	-10.1979	0.887205045	0.358611367	22.80800996	3.078023815	0.207392197	0	0	1.49850187	13.73	26.33517116	0
62.99937429	-10.4974	255.27	-19.852	0.163623243	0.839068427	10.53551913	4.194645559	-0.45899865	0	0	1.239771202	44	41.71666507	1
9.372829435	28.0045	4.86	50.0096	-0.010927236	0.012539484	24.31914894	3.281011597	-0.231042768	0	0	1.394411907	13.92	39.28009585	0
5.80717824	12.5136	-3.26	-23.1165	0.174069433	0.035494164	32.21311475	3.321126781	-0.315524077	0	0	-0.785330116	10.68	16.6760021	1
7.606918703	-32.425	12.02	-58.3609	0.127003017	-0.006585966	27.34722222	3.198418572	-0.217008464	0	0	0.676222905	12.07	40.11958925	0
-19.02424899	5.7478	-12.57	-19.019	-0.142927591	-0.17984198	25.42105263	2.047250862	-0.548738711	0	0	1.89743866	8.28	36.6547995	1
-48.30458621	4.4674	-80.19	-47.8327	-0.190839553	-0.513191897	60.21428571	1.530325158	-0.351965737	0	0	-2.92020811	2.6	34.33400098	0
15.16856354	18.8343	6.85	1.5935	0.143003617	0.233267255	28.68600205	2.668951819	-0.083159463	0	0	0.740551771	9.67	21.39996203	1
-24.07405487	23.6117	-79.91	145.294	-0.224588489	-0.598014063	139.4444444	2.298501644	-0.378786093	0	0	5.083205493	1.65	13.06134977	1
2.896412176	35.2455	20.61	105.9111	-0.008119671	0.188259611	30.625	4.650903305	-0.578879709	0	0	0.64678431	16.11	42.31716661	0
23.8154291	-12.424	3.04	6.1752	0.164173613	0.279369067	34.125	2.810080132	-0.151097855	0	0	0.055971004	8.28	35.4499232	0
12.38310155	65.3548	10.89	86.9778	0.265190564	0.273832188	23.41025641	2.808336963	-0.288716588	0	0	0.593940976	12.61	61.25283667	0
66.79573866	-54.6863	126.86	-84.465	0.759256534	0.95274285	36.89516129	9.424316017	-0.195499992	0	0	0.836789086	29.65	53.27326903	0
-4.214285788	9.3006	-35.27	-31.9495	0.046585868	-0.575605236	39.15254237	3.056911504	-0.346164733	0	0	0.902908286	7.67	27.78835489	0
-21.00839591	50.7248	-14.27	320.7564	-0.137491569	0.161342396	80.16260163	7.628822066	0.122258175	0	0	0.317153534	10.7	55.69891178	0
19.02323126	0.6501	34.93	6.3788	0.134785283	0.485351814	21.87379017	3.926888108	-0.145852504	0	0	1.347203075	20.64	64.53075193	0
42.69224409	-3.544	63.55	-38.871	0.433306434	-0.151033316	46.81111111	8.051172919	0.763369116	0	0	0.610243741	17.73	42.61799502	0
2.761864455	-16.8661	32.38	-20.1388	-0.025985606	0.24304536	20.82317073	3.997622074	-0.160768701	0	0	1.577706753	22.64	33.79977882	1
11.84287518	51.2442	16.44	121.0889	0.4415887	0.258566618	24.63265306	2.818845679	-0.387674526	0	0	-0.963005601	12.99	7.68514541	0
1.596948303	-11.55	-12.78	-10.2899	-0.059246011	-0.530560247	29.5	3.806043442	-0.426111648	0	0	0.09184379	14.09	27.16568278	0
15.9499075	12.513	1.02	-53.7617	0.166497532	0.1801302	14.65608466	1.468209779	-0.029846201	0	0	3.159481366	10.37	37.06952762	0
102.3237164	39.0251	123.82	20.9392	0.920512993	-1.122685781	24.87562189	2.247553188	-0.15109594	0.212710765	0.168179853	1.808267325	9.55	60.24361622	1
-39.63993479	167.4681	-343.11	-153.0866	-0.146792565	-7.845871889	-24.68659595	3.216151401	1.207802875	0.295019157	0	0.453544378	-11.97	33.98387012	1
6.688086226	34.0989	298.05	-41.7928	0.101003733	-1.133933865	22.74285714	2.99223538	0.059823887	0.416594266	0.019982624	2.857513658	14.2	33.46644525	0
-11.16728976	-30.944	107.13	-925.4564	0.186112892	-0.95140921	193.9393939	5.365923346	0.925501433	0.662216288	0.764574989	-2.817448249	5.96	20.45413313	0
-0.648891124	24.6602	188.4	-56.1725	-0.000937249	-1.452230351	65.38461538	8.185374114	0.14654591	0.621126146	0.643387167	1.309282356	13.28	78.7776679	1
12.07747928	20.7589	21.25	-12.8917	0.24415545	0.544496209	90.81221198	14.02184126	0.940648905	0.99143102	0.981576692	1.610268837	16.75	49.96468269	1
27.29666963	30.4274	8.54	21.0854	0.538395719	0.943215044	90	10.52433808	0.287298441	0.93164557	0.813924051	0.920603062	18.97	29.00920637	1
19.24210212	-23.9604	25.01	-79.5645	0.482136845	0.200864282	166.9345308	29.54194922	0.741329921	0.9916978	0.9916978	1.917412515	21.48	51.02732094	1
1.003301399	-20.3757	-48.98	-79.4062	-0.036499923	-0.919003576	25.05555556	2.771684847	-0.074397127	0.023921401	0.015805211	0.988679668	11.49	66.58144936	1
3.167832899	42.7402	-7.3	14.7225	-0.043930315	-0.22374814	62.3	2.747033926	0.009204035	0.513640239	0.690110827	0.880931969	4.29	51.72678504	0
2.821705719	73.3094	5.11	65.4681	0.061328818	0.844154415	34.125	1.546508688	-0.182479323	0.043034605	0.103815439	-0.581310405	4.65	24.7210115	1
-6.840198474	144.6558	-23.68	139.5523	0.071225268	0.10986268	43.41666667	2.769884859	0.076059626	0.078496868	0.089770355	-2.784829384	6.44	26.55472636	0
8.790179804	-17.7916	88.67	-455.0637	0.36510922	-0.87289059	-116.1971831	28.78084728	0.01921757	0.990625	0	-8.13388709	-21.66	14.91113178	0
-73.84602315	-52.7937	99.53	59.356	-0.47692802	-0.993475406	0	0	-1	0	0	2.532342911	-0.37	53.51652337	1
-24.13550843	34.8774	29.79	-30316.9937	-0.101129652	-0.484953759	-9.42318675	4.375425637	-0.365268364	0.534491315	0	0.027481945	-37.55	7.950993152	1
554.7216266	16753.7297	57.86	55.8724	20.55968098	-0.86381414	-37.50786658	81.82219859	0.115582592	0.997821351	0	0.865638402	-107.08	5.58720876	0
59.84825183	34.2548	524.48	-144.1123	0.804516813	-15.57002184	19.96226415	3.267953308	-0.027913896	0.476361999	0	0.863207349	17.7	46.80852109	1
0.601832082	5.759	-613.56	-711.1418	0.431410723	-3.890604961	-17.4	3.369808	0.385315304	0.3976234	0	0.150398496	-17.61	16.67850865	1
9.574650368	29.2016	30.78	78.8251	0.25023237	1.567432591	52.41971958	4.84069389	0.524808921	0.681190682	0.214408973	1.464190648	9.48	34.6038431	0
4.793545948	20.9819	8.34	-2.5602	0.085774845	0.758748501	44.5	3.552640435	0.635610905	0.795614035	0.525877193	0.700095969	8.14	37.07744027	0
-21.276502	-38.4873	-1486.34	-6237.3598	-0.678986855	-108.9723499	-0.252440009	0.714665391	-0.782553729	0	0	0.095770176	-115.74	-15.11730275	1
-36.01183118	51.1162	-57.72	-98.6617	-0.268342248	-0.990972751	41.37931034	1.703897317	-0.25006377	0.001667361	0.784493539	2.360857495	4.05	80.19286072	0
61.70533458	46.2425	39.32	-4.9043	0.184188115	0.740696081	40.7	1.409784966	0.370150689	0.305990783	0.488018433	-1.004021405	3.36	28.44993899	0
15.09422623	-6.4623	37.94	-68.472	0.069429576	0.968168934	25.26296365	3.036125619	0.008276926	0.551826678	0.144435004	0.560385	12.36	30.13591493	1
-32.82298234	-19.6779	-89.94	-101.3977	-0.253584107	-0.987679605	154.5	1.308715841	-0.210199611	0	1	26.18307451	0.88	39.61745754	0
-3.617218786	-6.8904	-2325.51	-80.9527	-0.322162903	-188.4302227	-10.86956522	3.186095658	0.122274476	0.760362694	0	-0.262516519	-25.82	19.85901554	0
-2.910375037	25.3085	42.69	105.1613	-0.036924376	0.623726002	36.89440994	1.733546378	0.04175714	0.149398705	0.279370953	3.150638493	4.59	72.34837205	0
-45.74081986	3.4475	105.37	35.8052	-0.530697999	-1.012449804	91	1.072295541	-0.151541522	0.055826318	0.702702703	0.93991959	1.07	41.55044776	0
-23.11132867	-12.397	73.26	-1016.7262	-0.319491639	-0.776152524	-17.89473684	5.079393	-0.551717318	0.538033395	0	-0.279335253	-24.66	52.15832795	1
-37.32349504	35.6764	-360.93	-1789.9133	-0.576988566	7.073629675	-13.23076923	2.598137212	-0.427144047	0.235996327	0	-0.264432905	-17.67	31.23955247	1
2.128440075	56.1032	146.25	227.2607	0.09058374	-1.189645747	54.96774194	1.973585319	-0.20402171	0.018560435	0.148030783	0.32824358	3.63	39.00197513	0
3.187151332	2.3823	-47.82	23.7325	0.396791105	-2.300996751	198.25	3.064331053	0.264752791	0.667571235	0.767073722	10.90006389	1.71	25.75616927	0
23.07322145	7.7334	60.81	-30.0723	0.100798712	-3.871333472	29.28571429	2.996477365	-0.041202673	0.710576923	0.004807692	0.658311927	10.67	5.565198941	1
-49.9318237	59.5266	76.21	-509.6672	-0.235893241	-0.856565101	0	0	-1	0	0	-0.022488855	-112.12	5.985409223	1
7.365866174	98.6113	-38.76	-37.1185	0.34245713	1.609220739	72.04450626	2.745238374	0.023908133	0.308376228	0.418343472	2.806673186	3.66	30.88672533	0
13.89062753	-15.2004	-176.23	-558.901	0.115565096	-19.88635994	-33	1.560601335	0.009446038	0.185218166	0	-1.341221724	-4.5	9.527368168	0
-56.88661882	4.9484	-5072.64	-1899.9778	-0.427828671	-9.052959589	0	0	-1	0	0	-0.087461335	329.83	30.06482243	1
-15.91087918	49.611	-1095.06	-112.2675	0.105101463	-12.52351218	-10.16343207	1.794309623	0.309757626	0.068783069	0	0.670984946	-15.53	12.95583733	0
39.36395826	23.2114	284.12	1.5059	1.601398477	-1.280609834	48.51923295	5.089899466	0.68945081	0.586253369	0.173405211	1.653445574	11.97	19.21297694	1
-6.772476039	47.8254	41.95	48.4282	-0.227561177	1.068168245	88.78504673	1.759919232	-0.202	0.057913351	0.572944297	4.153621152	1.78	43.29311949	1
-3.806614451	-1.8959	-89.19	-31.7722	-0.13992534	-0.902556275	340	3.160795856	-0.011833091	0.679078014	0.507092199	2.264492265	0.94	41.96073113	1
-33.66084351	73.649	-107.55	-553.2318	0.551476774	-0.775789763	-199.5555556	1.938266418	-0.225989164	0.72797527	0	-5.33864757	-0.99	7.320495198	1
-40.01843447	-60.1667	-1010.55	-2482.6978	-0.734498226	7.901530348	-9.536003278	2.441373669	-0.066466122	0.527607362	0	0.06869725	-21.9	11.28159956	0
-10.65040701	22.7403	14.39	-35.0031	-0.005608183	-0.112942484	16.88135593	2.064939352	0.625048559	0.819764911	0.115803222	1.552242831	12.13	13.22832973	0
13.61568431	-1.4367	-1.33	-87.7056	0.343857139	-0.718656929	21.52941176	2.571263995	-0.201620443	0.070967742	0.111290323	1.933666513	12.58	26.46312853	1
-53.35953309	83.5952	34.92	-280.4079	-0.366630118	0.054710406	-12.71428571	29.51641271	1.166059603	0.930434783	0	0.068522372	-107.93	37.60855485	0
-23.62734191	-82.5257	-47.23	-129.3677	-0.750563916	1.096195077	76.72955975	1.819803981	0.087128713	0.08612874	0.411151405	-0.784633602	2.39	23.54876266	1
291.6691463	67.7288	105.72	-129.8702	5.01087289	-0.991116245	57.84615385	1.597813305	-0.261814612	0.069060773	0.399631676	5.088615773	2.95	26.358529	1
-13.63224267	61.5442	4.71	-1584.0594	0.616114062	-0.189402934	-6.650793651	2.19356037	-0.298996176	0.192513369	0	0.183193889	-28.38	25.40634741	1
13.83211263	42.24	85.85	433.0539	-0.144246088	0.806960149	39.3718452	2.639628668	0.248898678	0.220258003	0.377448638	0.860598092	6.77	44.53659243	0
-16.86273467	31.963	109.59	-166.4464	0.053845528	-0.916007826	47.3	2.159799317	0.801087942	0.447947948	0.676676677	7.338484217	5.07	19.28320097	1
26.60393793	22.3763	11.81	89.8677	0.346964501	-0.972320468	-18.77142857	1.977471379	0.327145056	0.377706126	0	-0.499982263	-9.98	6.716263489	1
9.263635354	40.4918	29.51	37.5236	-0.153395648	-0.467438431	48.66732478	2.958616614	0.104732433	0.190322581	0.359907834	0.474636258	6.33	14.8166657	0
-10.72244589	171.6237	-29.95	622.5347	0.189083805	-0.124845578	264.921466	1.397190693	0.174013921	0.178713969	0.676718404	2.296582777	0.51	18.94933938	0
26.3964966	1.7747	120.9	29.2573	0.90328503	-1.095412154	154.5	3.388568733	0.25817302	0.695829556	0.703989121	12.25444432	1.81	15.52651178	1
-39.06918323	19.5147	-86.05	-1176.9506	-0.231171085	-1.249323514	63.92251816	1.965087019	-0.162031439	0.156749556	0.281083481	6.153879922	2.91	20.67926355	1
-33.59379759	-30.6682	6.62	-139.6661	-0.296417062	-0.901868904	99.69230769	3.687407397	-0.363933813	0.121916509	0.940227704	-0.32209025	3.63	61.71713186	1
13.20249699	11.4083	615.95	2.1078	0.235514333	-2.796786535	31.13846154	3.005761046	0.05012971	0.157181572	0.116079494	1.325466738	12.65	28.41751944	0
-74.16309588	560.1108	-157.95	-116.8843	-0.056961824	-1.02873769	-52.75	22.73070122	0.275474957	0.893367347	0	2.056753564	-35.68	-20.05837672	0
11.51912957	64.3618	-83.02	-259.4757	0.13033338	-3.535246564	70.42105263	1.428415119	0.136144919	0.280534351	0.696564885	4.008053774	1.98	13.65457976	0
33.56282192	-24.6451	-42.11	-95.0673	0.198397636	-0.965758061	51.19673088	1.637508941	0.280915287	0.174528302	0.455188679	-0.715272878	3.22	13.24392715	0
43.47699563	2.0837	39.51	-15.5348	0.41744948	0.363270148	90.49580769	36.21822678	1.459971016	0.97034291	0.403151066	1.059191871	46.29	38.98758507	1
-17.80527446	5.6189	-87.44	-1159.3917	-0.546948329	-1.103823312	295	1.746818364	-0.200988822	0.214683544	0.878987342	1.596807913	0.71	27.82068389	0
55.76101642	2.9688	120.62	-16.8559	0.374995815	0.967251042	69.23770492	13.65599017	1.866767943	0.967916855	0.916403073	0.699382239	21.7	38.95938679	1
154.5157692	1070.1759	-447.07	-1348.9705	4.348647741	-6.248824794	-68.04761905	5.300749028	-0.0044225	0.92101484	0	-0.484364665	-7.51	32.78829987	0
-13.0627619	25.4984	-64.33	-291.8635	0.275158109	0.296465183	56.22222222	2.040060786	-0.310111995	0.18107979	0.56187291	3.91827508	3.54	26.9811622	1
-12.82028418	-64.0874	841.5	-105.348	-0.506293436	-0.868722614	22.8	4.219187316	-0.277008769	0.545698925	0	0.508828677	14.7	5.492950401	1
32.89568644	16.0039	1.68	-21.9655	0.126030871	-0.125976236	28.01569507	4.118597699	0.819092516	0.361864004	0.106990014	1.748812551	14.86	25.67364951	0
41.88193284	135.7572	-127.21	253.2323	0.391921966	-1.131651375	29.30434783	2.131655138	-0.0874863	0.103728489	0.064531549	2.151645576	7.48	26.75589564	0
-6.503360112	1.4569	110.03	36.2594	0.06642282	-1.018511352	184	1.403489334	-0.39694728	0.075708061	0.476034858	4.106488725	0.71	20.39721247	0
-16.92720006	-23.7219	-90	-97.3503	-0.162030643	0.190643477	552.5	1.624741432	-0.078435266	0	0.977403846	17.49855672	0.31	9.783287669	0
24.53420673	15.186	-4.66	-45.7418	0.316887027	0.180137384	28.10204487	4.934375526	-0.252498963	0.27655592	0.122133832	1.543896882	19.44	30.18533199	1
-48.63660567	8.7641	-23.52	-15218.617	-0.814767686	1.691419068	-21.44444444	2.220422187	0.06370973	0.273391146	0	-1.594926843	-9.83	56.69352325	1
15.38006856	-15.2982	118.21	448.4885	0.012965475	-1.11526987	103.7272727	6.629831594	0.867600255	0.942567568	0.45777027	0.623662126	7.51	33.70153602	1
-65.44137009	-15.3676	-230.8	-2108.6038	-0.299613722	-28.05580556	-31.25932557	7.39013977	-0.208964885	0.914558473	0	-0.22480547	-20.5	60.926668	0
3.039027569	35.9705	-8647.07	-3008.747	0.250042251	5.710499045	-2.640776699	1.854735979	-0.172653534	0.135651322	0	-0.289523287	-51.83	34.79207216	0
-31.62290495	65.7957	-3052.52	-6236.2213	-0.394528572	10.36650213	-2.981818182	1.181321357	-0.14200299	0.147733333	0	-0.147700505	-28.89	38.3118551	1
11.58026753	3.2809	11.25	67.9579	0.103161204	0.233640895	48.83870968	3.116524773	0.284969486	0.348269994	0.280771412	2.214926126	6.55	38.31512622	0
-13.09451366	92.5186	-186.77	-418.6518	-0.162293241	-1.931969082	-24	1.185109687	-0.195610973	0.038790932	0	-0.352669046	-4.62	40.59823351	0
56.28688185	7.8254	173.28	-46.5994	0.592845142	1.21854302	75.23684211	13.77840309	2.065090872	0.975492552	0.521864488	1.218229281	17.73	35.65147898	1
0.29960663	148.3365	84.66	3072.8053	0.35185162	-1.554515428	182.967033	3.165496661	0.428571429	0.680786687	0.563287948	6.178254375	1.71	30.48858817	0
1.426968189	70.4094	45.54	16.4018	0.055477524	0.976624236	31.94736842	2.508830039	-0.055427936	0.326148079	0.046860356	-0.085085396	8.21	38.2557499	1
10.20924678	5.5491	83.54	-38.3701	0.151888272	80.63888827	22.07843137	1.02479265	0.067703395	0.141234568	0.090864198	0.847071615	4.71	62.23411205	1
45.9523403	41.1471	81.19	-252.7348	0.191198821	-1.144829516	120.5845771	2.837223263	-0.132998808	0.638603696	0.359342916	2.409922759	2.38	39.307444	0
-38.75332428	-44.41	-62.52	626.685	-0.487477462	-0.265015055	87.76041667	2.671191514	-0.03332878	0.423844837	0.565887051	4.397177617	3.09	24.69762906	0
3.07142132	67.2076	0.24	-103.9849	0.246493903	-2.761177896	88.8	1.303898207	-0.015313127	0.092630502	0.843909928	5.588012796	1.29	44.74987744	0
-2.882015658	103.5696	-40.04	20.4696	-0.112118679	-0.633127996	30.62068966	1.617003817	-0.403626595	0	0.237156201	1.417500542	5.33	46.47890762	0
-52.00712342	74.4824	-767.69	-411.9653	-0.570241368	-6.062048416	-13.88187784	3.992097109	0.159481396	0.396618357	0	-0.32665256	-25.09	21.21418354	0
41.59894914	62.6601	7.57	-3199.5273	1.941999646	-0.273320301	-13.70909091	12.231685	-0.305130118	0.847713098	0	-0.197146774	-65.39	15.84927629	0
-0.000558682	-30.0492	1.41	-2229.2379	-0.112109418	-0.022425998	-9.482758621	4.344546552	0.283523485	0.865079365	0	0.018350601	-37.24	18.40283188	0
19.597305	24.9076	217.86	50.9991	0.062049586	1.057950604	36.55405405	4.716714099	2.106135171	0.812704344	0.617935544	2.399759031	13.79	41.75855007	1
1.428199285	60.832	23.85	100.5247	0.178308134	0.697062484	18.08823529	1.951460698	0.253518393	0.014918415	0	0.512110994	11.38	33.28206322	0
-83.46751441	307.9286	33.44	-147.9344	1.582192549	-0.568824887	-1.45998241	4.695097983	0.038461538	0.561119293	0	0.073645782	-122.8	-8.275030981	0
19.72358413	6.1322	246.98	-16.5215	0.263299304	-3.017051086	45.85332419	2.540347102	0.168413174	0.188276205	0.315449578	3.149731814	6.59	67.89344692	1
5.728566625	63.9007	-6.31	107.0885	0.186610242	-0.181805452	33.24120603	2.033090136	-0.114768201	0.020137525	0.500491159	-5.505694401	6.25	49.82038418	0
41.22258881	10.1341	62.24	-62.1119	0.319507493	-0.134303094	27.25	1.919314403	0.777173913	0.754906654	0.220201053	1.768668469	7.02	23.77936578	0
15.03660194	138.2117	64.12	-1077.6284	48.82079344	-0.366399975	-38.64818024	4.917939952	0.147794118	0.874865736	0	-0.595966052	-11.94	30.31329584	0
143.6086181	2.7232	-59.95	3289.8988	0.068612914	-0.686788468	596.6666667	4.760564179	0.03485299	0.299407115	0.541501976	21.89235574	0.87	35.06237257	0
-11.47292677	1.1744	42	-106.5252	-0.109583182	-1.284507865	30.58536585	4.13115752	-0.257004204	0.644751381	0.259116022	1.253859387	13.76	43.03324739	0
-11.68464523	7.3056	85.66	-996.3581	-0.374038753	-0.816508724	-25.91304348	0.929166489	-0.012972675	0.076262626	0	-1.653185366	-3.03	39.93597105	1
-16.87150481	123.4815	106.45	472.1549	2.619818091	-1.331814203	-662.5	1.411513295	0.387203988	0.102876106	0	14.53585373	-0.21	23.29899712	0
-0.045381913	11.9777	25.1	-17.3603	0.247563008	0.190737075	17.38181818	2.285833235	-0.270918071	0.400096993	0	1.132456069	13.46	41.54388567	0
17.6928813	91.2177	-1133.77	24.2486	0.392228013	-9.511006649	-5.810329475	2.363120954	-0.300268097	0.176996092	0	-1.498608464	-33.67	24.1072402	1
5.280229692	87.6816	1128.82	1465.3468	0.338263518	-2.624592149	10.14545455	1.341010096	-0.20295203	0	0	1.282838569	13.75	40.73033049	0
-35.71908849	-0.9299	-587.26	-49.6341	-0.061074554	1.520201988	-28.17857143	2.365919901	-0.308732112	0.106565176	0	0.859764274	-8.28	81.74016182	1
-23.44268689	33.9393	-131.57	-58.1067	-0.282735803	-2.471223104	-61.96883853	2.834073673	-0.212657469	0.194000968	0	-4.088223882	-4.39	22.25118236	0
-61.76012496	-241.2553	-57.48	-793.7231	-4.608370945	0.990312006	-16.74074074	4.947857029	0.594222372	0.560988433	0	-0.219688777	-25.23	-86.18437364	1
-17.72816411	6.3319	45.52	-48.3677	-0.151695498	-0.499144506	350.8196721	7.073960156	0.054684152	0.787627862	0.558207501	3.934626641	1.98	33.18475157	0
-25.04543166	175.8938	78.55	5604.0443	-0.098673286	2.003897913	24.61495116	4.305498992	-0.407925734	0.411548556	0	0.19958059	16.08	45.41273912	1
-28.21947345	8.5841	-23.47	-41.9079	-0.38904683	-0.682726872	27.65	1.536522251	-0.185281325	0.018908698	0.124797407	0.852300919	5.49	38.10296522	1
-6.013486738	3.6492	16.37	-58.7476	-0.146648946	-0.565997715	15.6122449	1.693979747	-0.066205534	0.311732941	0.000981836	2.220719266	11.28	16.98534073	0
-12.90267974	4.5971	-47.98	8.4181	-0.117652822	-0.417771074	63.72727273	2.924795585	-0.003587383	0.222439024	0.580487805	5.770243793	4.36	43.18026731	0
-13.05733154	30.9347	110.59	23.1912	0.117686033	-1.192820362	82.15384615	3.941957207	0.329933586	0.588457389	0.861920173	3.395774301	4.95	21.3573097	0
8.546965599	10.4008	901.93	-44.8015	0.334389631	-1.93319935	26.8596882	2.47263461	0.286476236	0.426566416	0.143358396	1.327878137	10.12	18.40312919	1
18.37766145	55.9126	89.4	-21250.413	1.173002578	-0.878702606	-21.87179487	3.951778789	0.067330036	0.522209567	0	0.202746188	-16.45	24.39014375	1
-52.25553439	4.3272	19.98	25.4132	-0.575268863	0.796799242	53.92139584	8.597033617	-0.183983083	0.590373784	0.186379928	-5.512752391	17.32	1.998196594	0
12.24716488	4.0807	80.04	22.4408	0.050974986	2.802992809	33.40299547	3.79555952	-0.368128765	0.289260385	0.016717325	0.852206255	11.26	42.44683291	1
14.75596228	29.7476	121.86	-61.8398	0.333623335	-1.033384024	51.8	2.503346766	0.96827503	0.217717718	0.331331331	1.420012504	4.98	23.95796526	0
50.24444375	71.1885	20.29	-49.7982	0.606710354	0.281044087	20.81937645	2.666163139	-0.062793273	0.096238398	0	-0.186955077	12.3	21.11153295	0
-11.46364918	38.655	-77.77	-148.6222	0.123117624	-1.28527139	66.83333333	2.2287232	-0.10338586	0.156265855	0.64485033	4.550428676	3.68	26.17587595	1
-35.58796996	13.8503	29.58	668.2583	-0.47208353	-11.01387862	62	5.189780796	-0.152601206	0.472560976	0.25	0.578880645	8.35	28.74045163	0
8.252926646	11.1085	30.44	-35.4328	0.117859325	-2.229973777	38.66935057	2.237864843	-0.297330498	0	0.176762661	0.654484044	7.31	34.15125171	0
3.767113023	30.8585	-35.85	843.6128	-0.05436785	-1.974764052	67.25	1.221715195	0.165944272	0.026984951	0.795018163	-3.912026907	1.45	26.5383291	0
-8.791683345	29.287	-43.94	109.647	-0.034173075	-0.142545956	185.2691218	3.447260729	0.353503499	0.211675127	0.693401015	3.427250646	1.86	15.54223893	1
26.55037167	-1.1555	-4436.37	-11960.4453	0.027243323	24.71102801	-7.201929704	3.881198973	-0.175320599	0.658703072	0	-0.066267574	-43.26	4.161298219	0
7.294145811	21.9713	14.53	-14.6822	0.374731712	0.483096414	35.05405405	4.040026366	0.831058824	0.503474078	0.377338322	0.584317664	12.05	21.64825237	0
16.55142651	222.056	32.84	625.0117	0.455856582	67.18997361	68.58333333	1.739853124	-0.101419386	0	0.550295858	0.328827193	2.66	33.92260774	1
-2.559474635	122.6705	15.35	199.0359	0.079751483	0.091099772	26.20418848	2.723166575	-0.109958506	0.34801061	0.16127321	1.070703717	9.9	58.33158468	0
-59.03538376	206.0412	-69.28	426.869	0.838916438	-2.405324754	120.7	3.930747372	0.272248155	0.405546834	0.896389325	-0.048626995	3.24	53.03197612	1
-26.76167689	16.1102	-192.44	-721.1455	-0.27300967	-3.781947361	-61.72727273	1.674152957	-0.290914516	0.009610251	0	-7.817521588	-2.8	15.7437881	1
18.79299481	54.863	23.26	123.5437	0.26054431	1.29301	78.580701	8.586401566	-0.252088645	0.53046595	0.402457757	0.789999531	12.54	54.07596947	1
-25.06878686	21.2053	-5053.33	-185.8654	-0.050250324	2.619264821	-5.266151971	2.149983471	-0.135231317	0.334200937	0	0.074423412	-36.54	69.17085645	1
14.76635223	15.5057	67.85	-18.775	0.142002992	0.00523412	48.83333333	3.056574669	0.445519899	0.241607325	0.299084435	0.877740457	7.04	30.00107019	0
